model_name,engine_type,engine_power,max_speed,cruise_speed,stall_speed,fuel_tank,all_eng_roc,out_eng_roc,takeoff_distance,landing_distance,empty_weight,length,wing_span,range,price
100 Darter (S.L. Industries),Jet,0.9150504507053243,-0.32485589938616677,1.8081253125227477,1.303208340143637,0.8361279314713804,1.1360825960257697,0.837471302628305,0.7612827529266566,0.5609163342387901,0.530215116385731,1.2734016990816703,1.5043042239908244,1.4655692590841103,4300000.0
T 207 (Stationair 7 & 8) '77=eng 310 hp,Jet,0.9150504507053243,-0.32485589938616677,1.8081253125227477,1.303208340143637,0.8363604918440195,1.3110922633956659,0.5352739470101351,0.6764801964091423,0.48350978965352603,0.4937203585413921,1.2734016990816703,1.5043042239908244,1.715901007109432,4300000.0
100 Darter (S.L. Industries),Jet,1.093993728386659,4.569184584202949,1.476249336786269,-0.2857379059622152,0.7668249404249086,0.5115382928626111,-0.30376812270619563,1.467970723905943,0.6160684972557906,0.6910036147144127,1.5300279667660472,1.6410556505006462,1.386441407696796,4500000.0
"U206E,F, float ('75-'76 specs) '76=+4 gal fuel",Jet,0.5795318050528218,-1.2512278480655352,1.7593200219732654,1.486548291617389,0.4203099851925495,1.0955901631833231,0.9174647202919383,1.4397032050667715,0.280317610117208,0.38247305322845554,0.8742052826837508,0.8596189275873797,0.8253530069503849,4100000.0
"TU 206E,F (ski) (prior'76=4 gal more fuel)",Jet,0.747291127879073,-0.32485589938616677,1.5348156854456476,1.303208340143637,0.5568229239317406,0.6892932099167408,0.7841423575192162,0.7612827529266566,0.42061697217799904,0.39675361064580555,0.9597473719118763,0.9084587227694588,0.5951628938236522,4100000.0
"U206 E,F (ski) Super Skywagon",Jet,0.747291127879073,-0.32485589938616677,1.476249336786269,-0.2857379059622152,0.5505437938704831,0.6625270254954626,0.7841423575192162,0.7612827529266566,0.42061697217799904,0.40609767907938027,0.9597473719118763,0.9084587227694588,0.5951628938236522,4100000.0
100 Darter (S.L. Industries),Jet,0.747291127879073,-0.32485589938616677,1.4469661624565797,1.486548291617389,0.5505437938704831,0.8135157581283141,0.5441621045283166,0.8036840311854138,0.38675160892194604,0.36554794814122593,0.9597473719118763,0.5372762793856573,0.5707051943039368,4100000.0
"TU 206E,F Stationair",Jet,0.747291127879073,-0.32485589938616677,1.4469661624565797,1.4254349744594719,0.512869013502938,0.8135157581283141,0.44639237182832037,0.8178177906049995,0.32385879144641905,0.34721241763006044,0.9597473719118763,0.5177403613128256,0.2196652717856694,3500000.0
100 Darter (S.L. Industries),Propjet,-0.1334453169587463,0.7063883453701113,0.812497385313312,0.9365284371961327,-0.2180682377019643,0.4943804823361507,0.3708430329237779,0.2029992558530204,0.22710061071483903,0.2294418947314208,0.574807970385311,1.1721936167526863,1.843944257536177,3500000.0
"U206 F,G II ('75 up) '75 lgt=28/9 + prior'79 less fuel)",Propjet,-0.23130492194072624,0.42672888916501894,-0.300263239214881,1.4254349744594719,-0.2434173183196335,0.10043715264861983,0.39306342671923156,0.5916776398916279,0.10615288480036403,0.10003536208531075,0.3039246878295797,0.556812197458489,0.48438390188141206,3340000.0
100 Darter (S.L. Industries),Propjet,-0.23130492194072624,0.42672888916501894,0.4903824676867297,1.1198683886698848,-0.2434173183196335,0.2143650145443169,0.2606298796983277,0.584610760181835,0.06744961250773203,0.09421735721157555,0.3039246878295797,0.556812197458489,0.790824489981375,3470000.0
U 206 A,Piston,-0.2732447526472891,0.37429274112656413,0.4025329446976619,0.8143018028802979,-0.27899905533342606,0.1546558339122347,0.24463119616560103,0.7937903995917037,-0.005119023040952977,0.1176656798845083,0.3538242398793197,0.20516567214751902,0.41101080332226597,3020000.0
100 Darter (S.L. Industries),Piston,-0.2732447526472891,0.2694204450496545,0.3439665960382833,0.8143018028802979,-0.28783634949371445,0.09288771601697725,0.30151540428196244,0.6312521662664679,-0.005119023040952977,0.008005103173499511,0.32531021013661116,0.28330934443884564,-0.09540744555654604,3100000.0
"TP 206A,B,C,D,E (E=35/10 span) (A=28/0 lgt)",Piston,-0.2732447526472891,0.2257236550176088,0.26587813115911185,0.9365284371961327,-0.28783634949371445,-0.010059147141785157,0.41617263626650336,0.5351426022132849,-0.06414151328721678,-0.022671649797104232,0.11858349450197417,0.048878327564865716,-0.12274252149034555,2600000.0
100 Darter (S.L. Industries),Piston,-0.2732447526472891,0.2257236550176088,0.21707284060962972,0.9365284371961327,-0.2889991513569103,-0.010059147141785157,0.41617263626650336,0.5351426022132849,-0.06801184051647997,-0.025316197466983867,0.09719797219494275,0.048878327564865716,-0.12274252149034555,2600000.0
206H Stationair,Piston,-0.30959260592631016,0.1820268649855631,0.23659495682942258,0.692075168564463,-0.27899905533342606,-0.13359538293230006,0.486389080660137,0.9351279937875611,-0.07284974955305898,0.02863257499856065,0.34669573244364255,0.556812197458489,0.2700193590321422,3080000.0
100 Darter (S.L. Industries),Piston,-0.30959260592631016,0.21698429701119967,0.23659495682942258,0.5698485342486282,-0.30481325669637366,-0.09241663766879508,0.268629221464691,0.18886549643343467,-0.11155302184569098,-0.06022422670939502,0.1257120019376513,0.06841424563769738,0.2570711651687635,3010000.0
P 206 Super Skylane,Piston,-0.2928166736436851,0.14706943295992658,0.13898437573045827,0.692075168564463,-0.28783634949371445,0.12720333706989806,-0.03356813415347898,0.16907823324601465,-0.09703929473595398,-0.09090097967999877,0.09719797219494275,0.048878327564865716,-0.004770088512895017,2600000.0
100 Darter (S.L. Industries),Piston,-0.2732447526472891,0.1558087909663357,0.16826755006014757,0.5698485342486282,-0.2476034050271385,-0.09584819977408716,0.2837390892455995,0.5634101210524565,0.08680124865404802,0.10303251611117432,0.6175790149993737,0.8205470914417163,-0.5155044020128333,2600000.0
195 B,Piston,-0.3012046397849976,0.13833007495351746,0.12922331762056186,0.4476218999327935,-0.27899905533342606,-0.18163725240638917,0.1308627799328782,1.0651585804477497,-0.06317393147990098,-0.02513989428899189,0.34669573244364255,0.556812197458489,-0.052246799345283645,2690000.0
100 Darter (S.L. Industries),Piston,-0.3151845833538519,0.1295907169471083,0.09994014329087257,0.5698485342486282,-0.30481325669637366,-0.0718272650370426,0.15308317372833188,0.047527902237577406,-0.11639093088226998,-0.060400529887387,0.32531021013661116,0.06841424563769738,0.38655310380255065,2618000.0
195,Piston,-0.3151845833538519,0.11211200093429004,0.09017908518097614,0.5087352170907109,-0.30481325669637366,-0.0718272650370426,0.15308317372833188,0.047527902237577406,-0.11639093088226998,-0.1166412436668272,0.2896676729582255,0.048878327564865716,-0.112671704041051,2618000.0
100 Darter (S.L. Industries),Piston,-0.3151845833538519,0.11211200093429004,0.09017908518097614,0.5087352170907109,-0.30481325669637366,-0.0718272650370426,0.15308317372833188,0.047527902237577406,-0.11639093088226998,-0.1245748866764661,0.11858349450197417,0.048878327564865716,0.2743354236532684,2618000.0
T 188C Ag Husky (prior'81=4 mph less),Piston,-0.30959260592631016,0.2519417290368362,0.28540024737890474,0.6309618514065457,-0.30481325669637366,-0.04437476819470596,0.11308646489651526,0.1676648573040561,-0.14638596690905978,-0.03466026590055857,0.17561155398739126,-0.1464808531634509,0.28009017648143675,2980000.0
100 Darter (S.L. Industries),Piston,-0.32357254949516445,0.1033726429278809,0.09994014329087257,0.6309618514065457,-0.30481325669637366,-0.14732163135346837,0.33973448161014275,0.15353109788447036,-0.14783733962003348,-0.11470190870891546,0.17561155398739126,-0.1464808531634509,0.49877078395183283,2650000.0
A188B Ag Wagon ('79 & up) dispersal sys,Piston,-0.3151845833538519,0.13833007495351746,0.1487454338403547,0.6309618514065457,-0.30481325669637366,-0.21595287345930997,0.2819614577419632,0.1676648573040561,-0.14638596690905978,-0.07362326823678517,0.17561155398739126,-0.1464808531634509,0.024003675627946575,2680000.0
100 Darter (S.L. Industries),Piston,-0.32357254949516445,0.21698429701119967,0.25611707304921544,0.20316863130112392,-0.30481325669637366,0.14367483517530005,-0.4735319313034617,0.003713248036861653,-0.21314911161384997,-0.1952724610512483,-0.2378418772818827,-0.3027681977461042,-0.2536631483311748,2900000.0
A188 Ag Wagon restricted (prior'77=7/10 hgt),Piston,-0.33755249306401874,0.1295907169471083,0.12922331762056186,0.14205531414320652,-0.30481325669637366,0.07229834338522477,-0.4122036444280096,0.25246741382157045,-0.22282492968700798,-0.19756440236514397,-0.2378418772818827,-0.3027681977461042,-0.2536631483311748,2810000.0
100 Darter (S.L. Industries),Piston,-0.33755249306401874,0.13833007495351746,0.04137379463149399,0.4476218999327935,-0.30481325669637366,0.07229834338522477,-0.14022602437165663,0.45882030134752205,-0.24314414764063977,-0.20990562482458225,-0.24497038471755983,-0.3027681977461042,-0.2464697072959644,2810000.0
188 Ag Pickup fixed-prop ('72) restricted,Piston,-0.32357254949516445,0.1995055809983814,0.22683389871952614,0.5698485342486282,-0.30481325669637366,-0.010059147141785157,-0.34287601578619414,0.08286230078654172,-0.19379747546753398,-0.1159360309548593,-0.031115161647245718,-0.2832322796732725,-0.5672971774663481,2740000.0
100 Darter (S.L. Industries),Piston,-0.32357254949516445,0.20824493900479055,0.246356014939319,0.3865085827748761,-0.30481325669637366,0.05170897075347229,-0.34287601578619414,0.08286230078654172,-0.19379747546753398,-0.19192270066940076,-0.2378418772818827,-0.3027681977461042,-0.15007759742414506,2820000.0
"188A,B Ag Wagon ('67-'71) fixed-prop normal",Piston,-0.32357254949516445,0.21698429701119967,0.25611707304921544,0.3253952656169587,-0.30481325669637366,0.10112346506967824,-0.4068707499171007,0.08286230078654172,-0.203473293540692,-0.19192270066940076,-0.2592273995889141,-0.3027681977461042,-0.15007759742414506,2860000.0
100 Darter (S.L. Industries),Piston,-0.32357254949516445,-0.06267515919389267,-0.0562367864674703,0.5698485342486282,-0.30481325669637366,-0.03613901914200497,-0.30910101721710453,0.08286230078654172,-0.19379747546753398,-0.13709241231389635,-0.031115161647245718,-0.2832322796732725,-0.3601260756522887,1975000.0
A185 F (float) (prior '79 = 4-8 gal less fuel),Piston,-0.33755249306401874,-0.08015387520671095,-0.07575890268726317,0.14205531414320652,-0.30481325669637366,-0.15075319345876045,-0.22466352079438057,-0.04858166181560553,-0.21314911161384997,-0.20567434855277483,-0.2378418772818827,-0.3027681977461042,-0.3327909997184892,1950000.0
A185 F II Skywagon (prior '81=less perform),Piston,-0.33755249306401874,-0.07141451720030181,-0.06599784457736672,0.08094199698528913,-0.30481325669637366,-0.11986913451113174,-0.2948799651880142,-0.08250268442261127,-0.22282492968700798,-0.21343168838442178,-0.2663559070245912,-0.3027681977461042,-0.3385457525466575,1990000.0
100 Darter (S.L. Industries),Piston,-0.33755249306401874,-0.07141451720030181,-0.06599784457736672,0.2642819484590413,-0.30481325669637366,-0.11986913451113174,-0.2948799651880142,-0.2111198951408414,-0.22282492968700798,-0.22136533139406067,-0.24497038471755983,-0.2832322796732725,-0.3385457525466575,1990000.0
185 E Skywagon,Piston,-0.33755249306401874,-0.06267515919389267,-0.0562367864674703,0.2642819484590413,-0.30481325669637366,-0.08555351345821093,-0.36242996232619334,-0.27048168470310147,-0.23250074776016597,-0.2268307299118119,-0.2378418772818827,-0.2832322796732725,-0.32272018226919463,2030000.0
100 Darter (S.L. Industries),Piston,-0.33755249306401874,-0.04519644318107441,-0.0562367864674703,0.2642819484590413,-0.30481325669637366,-0.016922271352369317,-0.4468674587489173,0.2383336544019847,-0.23250074776016597,-0.23229612842956315,-0.24497038471755983,-0.22462452545477754,-0.32272018226919463,2110000.0
R182 II RG Turbo Skylane,Piston,-0.33755249306401874,-0.03645708517466527,-0.0855199607971596,0.7531884857223805,-0.30481325669637366,0.05857209496405645,-0.5801898215216393,-0.016074015150558365,-0.24314414764063977,-0.2347643729214508,-0.24497038471755983,-0.3027681977461042,-0.33566837613257333,2130000.0
100 Darter (S.L. Industries),Piston,-0.34873644791910213,-0.20250488729643884,-0.21241371622581318,0.6309618514065457,-0.30481325669637366,-0.010059147141785157,-0.5979661365580023,-0.03020777457014409,-0.28087983812595596,-0.26984870534185396,-0.4445685929165197,-0.3809118700374308,-0.3903385280001724,1950000.0
T-182R II Turbo Skylane,Piston,-0.34314447049156044,0.015979062863789546,-0.19289160000602032,0.08094199698528913,-0.2924875569464978,-0.1610478797746367,-0.2646602296261972,-0.397685519479373,-0.24217656583332398,-0.18963075935550508,-0.15942829548943419,-0.058569221835708424,-0.10979432762696684,2500000.0
100 Darter (S.L. Industries),Piston,-0.35712441406041473,-0.027717727168256136,0.04137379463149399,0.08094199698528913,-0.2936503588096936,-0.3738047303027457,-0.4868641675807339,-0.07967593253869414,-0.271204020052798,-0.2109634438925341,-0.20932784753917416,-0.13671289412703508,0.039829245905409455,2000000.0
182T Skylane,Piston,-0.36551238020172727,-0.06267515919389267,0.002329562191908274,0.08094199698528913,-0.30760398116804366,-0.38066785451332985,-0.3313214110125582,-0.11501033108765844,-0.27797709270400855,-0.23670370787936254,-0.20932784753917416,-0.13671289412703508,0.24268428309834267,2000000.0
100 Darter (S.L. Industries),Piston,-0.36551238020172727,-0.12385066523875662,-0.0562367864674703,0.019828679827371742,-0.30690630005012615,-0.4184150376715427,-0.3313214110125582,-0.11501033108765844,-0.27797709270400855,-0.26984870534185396,-0.20932784753917416,-0.13671289412703508,0.01249416997160994,2930000.0
182R II (1981 & up),Piston,-0.36551238020172727,-0.1151113072323475,-0.046475728357573874,0.019828679827371742,-0.30690630005012615,-0.3840994166186219,-0.40242667115800995,-0.11501033108765844,-0.290555656199114,-0.2760193165715731,-0.20932784753917416,-0.15624881219986675,0.01249416997160994,3010000.0
100 Darter (S.L. Industries),Piston,-0.36551238020172727,-0.1151113072323475,-0.046475728357573874,-0.10239795448846305,-0.30690630005012615,-0.3840994166186219,-0.40242667115800995,-0.2987492035422729,-0.290555656199114,-0.2795453801314126,-0.20932784753917416,-0.15624881219986675,0.01249416997160994,3010000.0
182 N Skylane,Piston,-0.36551238020172727,-0.10637194922593836,-0.036714670247677446,-0.22462458880429784,-0.30690630005012615,-0.3188997366180724,-0.49575232509891537,-0.32701672238144436,-0.30990729234542996,-0.2813084119113323,-0.2734844144602684,-0.15624881219986675,0.01249416997160994,3100000.0
100 Darter (S.L. Industries),Piston,-0.36551238020172727,-0.36855268941821245,-0.300263239214881,0.019828679827371742,-0.30760398116804366,-0.5316565871461814,-0.3313214110125582,-0.11501033108765844,-0.27797709270400855,-0.25662596699245577,-0.21645635497485127,-0.13671289412703508,0.3275668873138254,1630000.0
"182 E,F,G,H",Piston,-0.36551238020172727,-0.35981333141180327,-0.33930747165446673,0.019828679827371742,-0.30690630005012615,-0.4218465997768348,-0.3313214110125582,-0.11501033108765844,-0.27797709270400855,-0.29717569793061016,-0.21645635497485127,-0.13671289412703508,0.01249416997160994,1800000.0
100 Darter (S.L. Industries),Piston,-0.36551238020172727,-0.35981333141180327,-0.3295464135445703,-0.04128463733054565,-0.30690630005012615,-0.36694160609216153,-0.42909114371255436,-0.11501033108765844,-0.29636114704300875,-0.3033463091603293,-0.21645635497485127,-0.13671289412703508,0.015371546385694098,1930000.0
182,Piston,-0.36551238020172727,-0.35981333141180327,-0.3295464135445703,-0.04128463733054565,-0.30690630005012615,-0.3532153576709932,-0.4468674587489173,-0.11501033108765844,-0.300231474272272,-0.30422782505028917,-0.21645635497485127,-0.15624881219986675,0.01249416997160994,1950000.0
100 Darter (S.L. Industries),Piston,-0.36551238020172727,-0.35981333141180327,-0.3295464135445703,-0.16351127164638043,-0.30690630005012615,-0.3532153576709932,-0.4468674587489173,-0.2987492035422729,-0.300231474272272,-0.30510934094024905,-0.21645635497485127,-0.15624881219986675,0.015371546385694098,1950000.0
"180J,K amphib prior'76=4 gal more fuel (range w/80 gal fuel)",Piston,-0.36551238020172727,-0.35107397340539415,-0.3197853554346739,-0.22462458880429784,-0.30690630005012615,-0.3188997366180724,-0.49575232509891537,-0.32701672238144436,-0.30990729234542996,-0.3112799521699682,-0.21645635497485127,-0.15624881219986675,0.015371546385694098,2000000.0
100 Darter (S.L. Industries),Piston,-0.36551238020172727,-0.35107397340539415,-0.3197853554346739,-0.3468512231201326,-0.30690630005012615,-0.3532153576709932,-0.5446371914489134,-0.3764848803499944,-0.319583110418588,-0.3112799521699682,-0.21645635497485127,-0.15624881219986675,0.015371546385694098,2050000.0
"180J,K (ski) (prior'79=15,600 serv. ceil, less fuel)",Piston,-0.36551238020172727,-0.4821643435015312,-0.48572334330291317,-0.5301911745938848,-0.30690630005012615,-0.28458411556515156,-0.8023937594761761,-0.47542119628709445,-0.348610564638062,-0.363289389677601,-0.23071336984620555,-0.15624881219986675,-0.04505335831007325,1900000.0
100 Darter (S.L. Industries),Propjet,-0.10548542982103777,-0.2811591093541211,-0.44667911086332746,0.019828679827371742,-0.2506266898714477,-0.32988073535500706,0.004650943174701338,-0.10794345137786558,0.04809797636141602,-0.07186023645686541,0.4464948365431225,1.4945362649544087,-0.06519499320866236,2500000.0
180,Propjet,-0.10548542982103777,-0.24620167732848453,-0.44667911086332746,0.019828679827371742,-0.2506266898714477,-0.5076356524091368,0.3308463240919613,0.21006613556281326,0.12066661191010103,0.06777188051277921,0.7957917008913022,1.4945362649544087,-0.14576153280301882,2370000.0
100 Darter (S.L. Industries),Piston,-0.30959260592631016,0.1820268649855631,0.3439665960382833,-0.04128463733054565,-0.23830099012157183,-0.21595287345930997,-0.30376812270619563,-0.29168232383248005,-0.377638018857536,-0.3580002943378417,-0.6085242639370938,-0.3320720748553517,0.5160350424363378,2500000.0
177 RG Cardinal,Piston,-0.3012046397849976,0.08589392691506263,0.11946225951066543,-0.3468512231201326,-0.3087667830312395,-0.387530978723914,0.055313441028335714,-0.18567912818558707,-0.329258928491746,-0.3366676098008127,-0.3376409813813626,-0.058569221835708424,-0.2824369124720164,2500000.0
100 Darter (S.L. Industries),Piston,-0.30959260592631016,-0.1151113072323475,-0.0855199607971596,-0.16351127164638043,-0.30760398116804366,-0.5282250250408893,0.09975422861924306,-0.32701672238144436,-0.33893474656490397,-0.3349045780208929,-0.3518979962527169,-0.3027681977461042,-0.3601260756522887,2300000.0
177 B (thru'74)'70-'71 lgt=27/0 & hgt=9/1,Piston,-0.3012046397849976,0.08589392691506263,0.07065696896118327,-0.3468512231201326,-0.3083016622859611,-0.387530978723914,0.055313441028335714,-0.18567912818558707,-0.329258928491746,-0.363289389677601,-0.3376409813813626,-0.058569221835708424,-0.2824369124720164,2900000.0
100 Darter (S.L. Industries),Piston,-0.30959260592631016,-0.08889323321312008,-0.07575890268726317,-0.16351127164638043,-0.30760398116804366,-0.5385197113567656,0.09975422861924306,-0.32701672238144436,-0.33893474656490397,-0.3662865437034646,-0.3518979962527169,-0.3027681977461042,-0.2824369124720164,2700000.0
177 Cardinal,Piston,-0.30959260592631016,-0.08889323321312008,-0.026953612137781014,-0.22462458880429784,-0.30760398116804366,-0.4698884692509239,-0.13133786685347515,-0.32701672238144436,-0.35828638271122,-0.36575763416948864,-0.3518979962527169,-0.3027681977461042,-0.25797921295230103,2850000.0
100 Darter (S.L. Industries),Piston,-0.32357254949516445,-0.08015387520671095,-0.12456419323674531,-0.22462458880429784,-0.30760398116804366,-0.5385197113567656,-0.01579181911711604,-0.32701672238144436,-0.35828638271122,-0.38797183459647755,-0.3447694888170398,-0.3027681977461042,-0.25797921295230103,2850000.0
"175,-A,-B",Piston,-0.32357254949516445,-0.09763259121952922,-0.0562367864674703,-0.3468512231201326,-0.3078365415406828,-0.41155191346095854,-0.6068542940761837,-0.5319562339654373,-0.39698965500385197,-0.4108912477354344,-0.3447694888170398,-0.3027681977461042,-0.24790839550300647,3020000.0
100 Darter (S.L. Industries),Piston,-0.32357254949516445,-0.12385066523875662,-0.0855199607971596,-0.40796454027805,-0.3134179904840228,-0.2983103639863199,-0.6957358692579985,-0.553156873094816,-0.40666547307700995,-0.4258770178647523,-0.3661550111240712,-0.32230411581893587,-0.5356460369114224,3130000.0
172 Q Cutlass,Piston,-0.3151845833538519,-0.342334615398985,-0.300263239214881,-0.4690778574359674,-0.3083016622859611,-0.44929909661917145,0.0019844959192468967,-0.20687976731496566,-0.353448473674641,-0.38091970747679854,-0.3518979962527169,-0.058569221835708424,-0.44788605628185557,1600000.0
100 Darter (S.L. Industries),Piston,-0.3151845833538519,-0.35107397340539415,-0.2905021811049846,-0.22462458880429784,-0.30760398116804366,-0.5247934629355973,-0.01579181911711604,-0.32701672238144436,-0.35828638271122,-0.3810960106547905,-0.3518979962527169,-0.3027681977461042,-0.44788605628185557,1730000.0
172S Skyhawk SP,Piston,-0.32357254949516445,-0.35107397340539415,-0.3197853554346739,-0.3468512231201326,-0.30760398116804366,-0.4904778418826764,-0.6068542940761837,-0.5319562339654373,-0.39698965500385197,-0.4267585337547122,-0.3447694888170398,-0.3027681977461042,-0.2176959431551228,1830000.0
100 Darter (S.L. Industries),Piston,-0.32357254949516445,-0.36855268941821245,-0.33930747165446673,-0.40796454027805,-0.3134179904840228,-0.41155191346095854,-0.6957358692579985,-0.553156873094816,-0.40666547307700995,-0.44350733566394984,-0.3661550111240712,-0.32230411581893587,-0.3903385280001724,1990000.0
172 P II Skyhawk,Piston,-0.32357254949516445,-0.35981333141180327,-0.3295464135445703,-0.4690778574359674,-0.3134179904840228,-0.34635223346040905,-0.8335023107898112,-0.6450263093221232,-0.426017109223326,-0.4443888515539097,-0.3376409813813626,-0.32230411581893587,-0.3903385280001724,2100000.0
100 Darter (S.L. Industries),Piston,-0.33755249306401874,-0.3860314054310307,-0.3881127622039489,-0.5301911745938848,-0.3134179904840228,-0.3051734881969041,-0.7446207356079966,-0.8782333397452877,-0.43569292729648396,-0.4584931057932678,-0.4303115780451654,-0.3320720748553517,-0.3327909997184892,2030000.0
172 M Skyhawk ('76=4 mph more speed),Piston,-0.33755249306401874,-0.35981333141180327,-0.33930747165446673,-0.5913044917518022,-0.3134179904840228,-0.28458411556515156,-0.8112819169943576,-0.7651632643886018,-0.445368745369642,-0.4655452329129468,-0.4303115780451654,-0.34184003389176754,-0.3040172355776476,2070000.0
100 Darter (S.L. Industries),Piston,-0.30959260592631016,-0.3860314054310307,-0.37835170409405244,-0.10239795448846305,-0.3143482319745795,-0.5694037703043943,-0.16689049692620103,-0.32701672238144436,-0.35828638271122,-0.37492539942507136,-0.009729639340214305,-0.41021574714667836,-0.4723437558015709,2600000.0
R172K/Hawk XP (floats),Piston,-0.3151845833538519,-0.5608185655592134,-0.5540507500721882,-0.10239795448846305,-0.3143482319745795,-0.6208772018837755,-0.06912076422620486,-0.32701672238144436,-0.35828638271122,-0.3885007441304535,-0.009729639340214305,-0.41021574714667836,-0.4306217977973506,1330000.0
100 Darter (S.L. Industries),Piston,-0.30959260592631016,-0.5171217755271678,-0.6321392149513596,-0.5301911745938848,-0.30713886042276534,-0.6037193913573151,0.6597081522646756,0.026327263108198815,-0.377638018857536,-0.34847992272627504,-0.2235848624105284,-0.41021574714667836,-0.3903385280001724,2560000.0
172 M (float plane 1974-76),Piston,-0.32357254949516445,-0.49964305951434945,-0.5540507500721882,-0.6524178089097196,-0.3134179904840228,-0.5247934629355973,0.31307000905559834,-0.17154536876600135,-0.377638018857536,-0.36769696912740035,-0.32338396651000834,-0.41021574714667836,-0.4104801628987615,2420000.0
100 Darter (S.L. Industries),Piston,-0.3151845833538519,-0.6744302196425321,-0.6711834473909454,-0.5913044917518022,-0.30713886042276534,-0.5419512734620576,0.68637262481922,-0.07967593253869414,-0.387313836930694,-0.3594107197617775,-0.2235848624105284,-0.41021574714667836,-0.3327909997184892,1390000.0
172 K & L float plane,Piston,-0.3151845833538519,-0.6831695776489414,-0.6809445055008417,-0.4690778574359674,-0.3143482319745795,-0.5899931429361468,0.37973119044195935,-0.22808040644434427,-0.387313836930694,-0.36469981510153676,-0.2235848624105284,-0.41021574714667836,-0.4766598204226971,1390000.0
100 Darter (S.L. Industries),Piston,-0.3151845833538519,-0.6831695776489414,-0.6711834473909454,-0.713531126067637,-0.3134179904840228,-0.5899931429361468,0.37973119044195935,-0.22808040644434427,-0.387313836930694,-0.384445771036638,-0.32338396651000834,-0.41021574714667836,-0.5773679949156427,1390000.0
"172,-D,-E,-F,-G,-H",Piston,-0.3151845833538519,-0.6831695776489414,-0.6711834473909454,-0.2857379059622152,-0.3134179904840228,-0.5899931429361468,0.37973119044195935,-0.22808040644434427,-0.387313836930694,-0.40912821595551463,-0.32338396651000834,-0.2930002387096884,-0.5773679949156427,1390000.0
100 Darter (S.L. Industries),Piston,-0.32357254949516445,-0.6045153555912591,-0.6614223892810489,0.019828679827371742,-0.3134179904840228,-0.5453828355673497,-0.30376812270619563,-0.29168232383248005,-0.40666547307700995,-0.3906163822663572,-0.30912695163865406,-0.41021574714667836,-0.4104801628987615,2350000.0
100 Darter (S.L. Industries),Piston,-0.3151845833538519,-0.8142599477450784,-0.7883161447097025,-0.5301911745938848,-0.3134179904840228,-0.6277403260943596,-0.30376812270619563,-0.29168232383248005,-0.40666547307700995,-0.40824670006555475,-0.30912695163865406,-0.41021574714667836,-0.5773679949156427,1150000.0
"170,-A,-B",Piston,-0.30959260592631016,-0.35107397340539415,-0.46620122708312034,-0.40796454027805,-0.30713886042276534,-0.48361471767209224,-0.36242996232619334,-0.47542119628709445,-0.377638018857536,-0.40807039688756275,-0.3447694888170398,-0.41021574714667836,-0.3903385280001724,2700000.0
100 Darter (S.L. Industries),Piston,-0.32357254949516445,-0.35107397340539415,-0.505245459522706,-0.4690778574359674,-0.3134179904840228,-0.4698884692509239,-0.21133128451710836,-0.47542119628709445,-0.377638018857536,-0.43116611320451154,-0.30199844420297695,-0.41021574714667836,-0.4766598204226971,2630000.0
"150M, A150M (Aerobat span=32/9)",Piston,-0.32357254949516445,-0.35107397340539415,-0.3881127622039489,-0.4690778574359674,-0.3134179904840228,-0.4698884692509239,-0.21133128451710836,-0.47542119628709445,-0.377638018857536,-0.45584855812338815,-0.39466904086677973,-0.32230411581893587,-0.4090414746917194,2630000.0
100 Darter (S.L. Industries),Piston,-0.3151845833538519,-0.5083824175207586,-0.5150065176326025,-0.40796454027805,-0.30713886042276534,-0.5453828355673497,-0.23799575707165277,-0.47542119628709445,-0.377638018857536,-0.4193538002790492,-0.3447694888170398,-0.41021574714667836,-0.3327909997184892,1480000.0
A 150 L Aerobat (1974),Piston,-0.3151845833538519,-0.5520792075528043,-0.5540507500721882,-0.4690778574359674,-0.3134179904840228,-0.5453828355673497,-0.23799575707165277,-0.47542119628709445,-0.377638018857536,-0.4681897805828264,-0.30912695163865406,-0.32230411581893587,-0.5773679949156427,1480000.0
100 Darter (S.L. Industries),Piston,-0.32357254949516445,-0.5520792075528043,-0.5638118081820847,-0.4690778574359674,-0.3134179904840228,-0.5453828355673497,-0.21133128451710836,-0.553156873094816,-0.377638018857536,-0.45584855812338815,-0.38754053343110256,-0.32230411581893587,-0.5126270255987492,1480000.0
"150 H,J,K (K=8/8 height)",Piston,-0.32357254949516445,-0.5258611335335769,-0.5442896919622917,-0.5301911745938848,-0.3134179904840228,-0.4390044103032952,-0.6957358692579985,-0.553156873094816,-0.40666547307700995,-0.4620191693531073,-0.38754053343110256,-0.32230411581893587,-0.5011175199424125,1670000.0
100 Darter (S.L. Industries),Piston,-0.32357254949516445,-0.35107397340539415,-0.3881127622039489,-0.4690778574359674,-0.3134179904840228,-0.4698884692509239,-0.21133128451710836,-0.47542119628709445,-0.377638018857536,-0.43469217676435107,-0.3447694888170398,-0.32230411581893587,-0.4349378624184768,2630000.0
"150 D,-E,-F,-G",Piston,-0.30959260592631016,-0.31611654137975764,-0.48572334330291317,-0.40796454027805,-0.30713886042276534,-0.4561622208297556,-0.2735483871443787,-0.47542119628709445,-0.377638018857536,-0.35782399115984975,-0.3447694888170398,-0.3906798290738467,-0.28531428888610055,2700000.0
