model_name,engine_type,engine_power,max_speed,cruise_speed,stall_speed,fuel_tank,all_eng_roc,out_eng_roc,takeoff_distance,landing_distance,empty_weight,length,wing_span,range,price
100 Darter (S.L. Industries),Piston,5.560681631015528,5.438079308923196,5.318119993844216,68.0,4.624972813284271,7.506591780070841,7.5443321080536885,7.628517626575055,8.515191188745565,8.06777619577889,5.8664680569332965,6.089044875446846,6.606650186198215,14.848695041309929
188 Ag Pickup fixed-prop ('72) restricted,Piston,5.652489180268651,5.4680601411351315,5.407171771460119,70.0,4.624972813284271,7.438383530044307,7.415776975415394,7.489970898834801,8.612503371220562,8.222285073872717,5.948034989180646,6.093569770045136,6.248042874508429,14.823468478364253
100 Darter (S.L. Industries),Piston,5.652489180268651,5.472270673671475,5.41610040220442,67.0,4.624972813284271,7.489970898834801,7.415776975415394,7.489970898834801,8.612503371220562,8.09925056179696,5.869296913133774,6.089044875446846,6.693323668269949,14.852247442914296
"188A,B Ag Wagon ('67-'71) fixed-prop normal",Piston,5.652489180268651,5.476463551931511,5.420534999272286,66.0,4.624972813284271,7.529406457837013,7.371489295214277,7.489970898834801,8.594154232552366,8.09925056179696,5.860786223465865,6.089044875446846,6.693323668269949,14.866332182796036
100 Darter (S.L. Industries),Piston,5.652489180268651,5.332718793265369,5.267858159063328,70.0,4.624972813284271,7.415776975415394,7.438383530044307,7.489970898834801,8.612503371220562,8.189522110748094,5.948034989180646,6.093569770045136,6.493753839851686,14.496078956317358
A185 F (float) (prior '79 = 4-8 gal less fuel),Piston,5.560681631015528,5.3230099791384085,5.2574953720277815,63.0,4.624972813284271,7.3098814858247865,7.492760300922379,7.436617265234227,8.575462099540212,8.075271546297458,5.869296913133774,6.089044875446846,6.522092798170152,14.48333993053993
A185 F II Skywagon (prior '81=less perform),Piston,5.560681631015528,5.327876168789581,5.262690188904886,62.0,4.624972813284271,7.3395376954076745,7.447751280047908,7.422373700986824,8.556413904569519,8.061486866871327,5.857933154483459,6.089044875446846,6.516193076042964,14.503645196700676
100 Darter (S.L. Industries),Piston,5.560681631015528,5.327876168789581,5.262690188904886,65.0,4.624972813284271,7.3395376954076745,7.447751280047908,7.366445148327599,8.556413904569519,8.047189562170502,5.8664680569332965,6.093569770045136,6.516193076042964,14.503645196700676
185 E Skywagon,Piston,5.560681631015528,5.332718793265369,5.267858159063328,65.0,4.624972813284271,7.371489295214277,7.402451520818244,7.3395376954076745,8.536995818712418,8.037220031133012,5.869296913133774,6.093569770045136,6.532334292222349,14.52354635101797
100 Darter (S.L. Industries),Piston,5.560681631015528,5.342334251964811,5.267858159063328,65.0,4.624972813284271,7.432483807917119,7.3427791893318455,7.549609165154532,8.536995818712418,8.027150106832774,5.8664680569332965,6.1070228877422545,6.532334292222349,14.56219850545225
R182 II RG Turbo Skylane,Piston,5.560681631015528,5.3471075307174685,5.25227342804663,73.0,4.624972813284271,7.495541943884256,7.240649694255466,7.450079569807499,8.515191188745565,8.022568946988255,5.8664680569332965,6.089044875446846,6.519147287940395,14.571632537685607
100 Darter (S.L. Industries),Piston,5.480638923341991,5.25227342804663,5.181783550292085,71.0,4.624972813284271,7.438383530044307,7.226209010100671,7.444248649496705,8.433811582477187,7.955074273262696,5.783825182329737,6.07073772800249,6.461468176353717,14.48333993053993
T-182R II Turbo Skylane,Piston,5.521460917862246,5.375278407684165,5.19295685089021,62.0,5.043425116919247,7.299797366758161,7.4673710669175595,7.27931883541462,8.517193191416238,8.103191752285786,5.8998973535824915,6.144185634125646,6.727431724850855,14.73180128983843
100 Darter (S.L. Industries),Piston,5.41610040220442,5.351858133476067,5.318119993844216,62.0,5.0106352940962555,7.064759027791802,7.313220387090301,7.423568444259167,8.45531778769815,8.065893546964274,5.8805329864007,6.126869184114185,6.844815479208263,14.508657738524219
182T Skylane,Piston,5.3471075307174685,5.332718793265369,5.298317366548036,62.0,4.499809670330265,7.05617528410041,7.423568444259167,7.408530566894626,8.440312147080279,8.018954683155718,5.8805329864007,6.126869184114185,6.984716320118266,14.508657738524219
100 Darter (S.L. Industries),Piston,5.3471075307174685,5.298317366548036,5.267858159063328,61.0,4.532599493153256,7.007600613951853,7.423568444259167,7.408530566894626,8.440312147080279,7.955074273262696,5.8805329864007,6.126869184114185,6.824373670043086,14.89051298099325
182R II (1981 & up),Piston,5.3471075307174685,5.303304908059076,5.272999558563747,61.0,4.532599493153256,7.051855622955894,7.374629015218945,7.408530566894626,8.411832675758411,7.942717540573791,5.8805329864007,6.1224928095143865,6.824373670043086,14.917450636725059
100 Darter (S.L. Industries),Piston,5.3471075307174685,5.303304908059076,5.272999558563747,59.0,4.532599493153256,7.051855622955894,7.374629015218945,7.326465613840322,8.411832675758411,7.9355873855892,5.8805329864007,6.1224928095143865,6.824373670043086,14.917450636725059
182 N Skylane,Piston,5.3471075307174685,5.308267697401205,5.278114659230517,57.0,4.532599493153256,7.1308988302963465,7.306531398939505,7.313220387090301,8.366370301681654,7.932003152361385,5.855071922202427,6.1224928095143865,6.824373670043086,14.946912669455374
100 Darter (S.L. Industries),Piston,5.3471075307174685,5.147494476813453,5.1298987149230735,61.0,4.499809670330265,6.84587987526405,7.423568444259167,7.408530566894626,8.440312147080279,7.981049759665957,5.877735781779639,6.126869184114185,7.037905963447182,14.304090572782945
"182 E,F,G,H",Piston,5.3471075307174685,5.153291594497779,5.10594547390058,61.0,4.532599493153256,7.003065458786462,7.423568444259167,7.408530566894626,8.440312147080279,7.899153483343097,5.877735781779639,6.126869184114185,6.824373670043086,14.403297222866392
100 Darter (S.L. Industries),Piston,5.3471075307174685,5.153291594497779,5.111987788356544,60.0,4.532599493153256,7.07326971745971,7.355641102974253,7.408530566894626,8.39840965542627,7.886081401775745,5.877735781779639,6.126869184114185,6.826545223556594,14.473030560881067
182,Piston,5.3471075307174685,5.153291594497779,5.111987788356544,60.0,4.532599493153256,7.090076835776092,7.3427791893318455,7.408530566894626,8.389359819906353,7.884199933676039,5.877735781779639,6.1224928095143865,6.824373670043086,14.48333993053993
100 Darter (S.L. Industries),Piston,5.3471075307174685,5.153291594497779,5.111987788356544,58.0,4.532599493153256,7.090076835776092,7.3427791893318455,7.326465613840322,8.389359819906353,7.882314918980268,5.877735781779639,6.1224928095143865,6.826545223556594,14.48333993053993
"180J,K amphib prior'76=4 gal more fuel (range w/80 gal fuel)",Piston,5.3471075307174685,5.159055299214529,5.117993812416755,57.0,4.532599493153256,7.1308988302963465,7.306531398939505,7.313220387090301,8.366370301681654,7.869019376499023,5.877735781779639,6.1224928095143865,6.826545223556594,14.508657738524219
100 Darter (S.L. Industries),Piston,5.3471075307174685,5.159055299214529,5.117993812416755,55.0,4.532599493153256,7.090076835776092,7.268920128193722,7.289610521451167,8.34283980427146,7.869019376499023,5.877735781779639,6.1224928095143865,6.826545223556594,14.53335035111459
"180J,K (ski) (prior'79=15,600 serv. ceil, less fuel)",Piston,5.3471075307174685,5.0689042022202315,5.0106352940962555,52.0,4.532599493153256,7.170119543449628,7.0431599159883405,7.240649694255466,8.268731832117737,7.749322464660356,5.872117789475416,6.1224928095143865,6.779921907472252,14.457364444136669
100 Darter (S.L. Industries),Propjet,6.51471269087253,5.204006687076795,5.0369526024136295,61.0,5.814130531825066,7.1180162044653335,7.627057417018934,7.411556287811163,8.987196820661973,8.287276755814599,6.1092475827643655,6.437751649736401,6.763884908562435,14.73180128983843
180,Propjet,6.51471269087253,5.225746673713202,5.0369526024136295,61.0,5.814130531825066,6.882437470997847,7.791522819150732,7.539027055823995,9.07680897935166,8.469052816088302,6.212606095751519,6.437751649736401,6.697034247666484,14.678400513111313
100 Darter (S.L. Industries),Piston,5.736572297479192,5.459585514144159,5.459585514144159,60.0,5.961005339623274,7.24422751560335,7.441906728051625,7.329749689041512,8.1886891244442,7.762170607138205,5.71042701737487,6.082218910376446,7.146772179452637,14.73180128983843
177 RG Cardinal,Piston,5.783825182329737,5.4116460518550396,5.356586274672012,55.0,4.442651256490317,7.047517221357296,7.6544432264701125,7.3777589082278725,8.318742252692399,7.81237820598861,5.8289456176102075,6.144185634125646,6.5722825426940075,14.73180128983843
100 Darter (S.L. Industries),Piston,5.736572297479192,5.303304908059076,5.25227342804663,58.0,4.499809670330265,6.851184927493743,7.67786350067821,7.313220387090301,8.294049640102028,7.816416983691801,5.823045895483019,6.089044875446846,6.493753839851686,14.648419680899378
177 B (thru'74)'70-'71 lgt=27/0 & hgt=9/1,Piston,5.783825182329737,5.4116460518550396,5.332718793265369,55.0,4.465908118654584,7.047517221357296,7.6544432264701125,7.3777589082278725,8.318742252692399,7.749322464660356,5.8289456176102075,6.144185634125646,6.5722825426940075,14.880221294956703
100 Darter (S.L. Industries),Piston,5.736572297479192,5.318119993844216,5.2574953720277815,58.0,4.499809670330265,6.835184586147301,7.67786350067821,7.313220387090301,8.294049640102028,7.741967899820685,5.823045895483019,6.089044875446846,6.5722825426940075,14.808762330974558
177 Cardinal,Piston,5.736572297479192,5.318119993844216,5.2832037287379885,57.0,4.499809670330265,6.937314081223682,7.549609165154532,7.313220387090301,8.242756345714477,7.743269700829004,5.823045895483019,6.089044875446846,6.595780513961311,14.862829552244833
100 Darter (S.L. Industries),Piston,5.652489180268651,5.3230099791384085,5.231108616854587,57.0,4.499809670330265,6.835184586147301,7.615791072035833,7.313220387090301,8.242756345714477,7.687080155783135,5.82600010738045,6.089044875446846,6.595780513961311,14.862829552244833
"175,-A,-B",Piston,5.652489180268651,5.313205979041787,5.267858159063328,55.0,4.48863636973214,7.016609683894219,7.21890970761906,7.2115567333138015,8.131530710604252,7.6255950721324535,5.82600010738045,6.089044875446846,6.6052979209482015,14.920767389351052
100 Darter (S.L. Industries),Piston,5.652489180268651,5.298317366548036,5.25227342804663,54.0,4.174387269895637,7.154615356913663,7.142827401161621,7.200424892944957,8.101677747454572,7.583247524303362,5.817111159963204,6.0844994130751715,6.289715570908998,14.956543562516336
172 Q Cutlass,Piston,5.703782474656201,5.1647859739235145,5.1298987149230735,53.0,4.465908118654584,6.966024187106113,7.6255950721324535,7.368339686311381,8.25582842728183,7.705262474866325,5.823045895483019,6.144185634125646,6.396929655216146,14.28551418721001
100 Darter (S.L. Industries),Piston,5.703782474656201,5.159055299214529,5.135798437050262,57.0,4.499809670330265,6.856461984594587,7.615791072035833,7.313220387090301,8.242756345714477,7.704811922932594,5.823045895483019,6.089044875446846,6.396929655216146,14.363631966473962
172S Skyhawk SP,Piston,5.652489180268651,5.159055299214529,5.117993812416755,55.0,4.499809670330265,6.907755278982137,7.21890970761906,7.2115567333138015,8.131530710604252,7.580699752224563,5.82600010738045,6.089044875446846,6.633318433280377,14.419826524817603
100 Darter (S.L. Industries),Piston,5.652489180268651,5.147494476813453,5.10594547390058,54.0,4.174387269895637,7.016609683894219,7.142827401161621,7.200424892944957,8.101677747454572,7.5310163320779155,5.817111159963204,6.0844994130751715,6.461468176353717,14.503645196700676
172 P II Skyhawk,Piston,5.652489180268651,5.153291594497779,5.111987788356544,53.0,4.174387269895637,7.098375638590786,7.01211529430638,7.150701457592526,8.039157390473237,7.528331766707247,5.8289456176102075,6.0844994130751715,6.461468176353717,14.557447902693651
100 Darter (S.L. Industries),Piston,5.560681631015528,5.135798437050262,5.075173815233827,52.0,4.174387269895637,7.146772179452637,7.098375638590786,7.01211529430638,8.006367567650246,7.484368643286131,5.7899601708972535,6.082218910376446,6.522092798170152,14.52354635101797
172 M Skyhawk ('76=4 mph more speed),Piston,5.560681631015528,5.153291594497779,5.10594547390058,51.0,4.174387269895637,7.170119543449628,7.034387929915503,7.081708586105575,7.9724660159745655,7.461640392208575,5.7899601708972535,6.07993319509559,6.551080335043404,14.543059165241552
100 Darter (S.L. Industries),Piston,5.736572297479192,5.135798437050262,5.081404364984463,59.0,4.110873864173311,6.785587645007929,7.528331766707247,7.313220387090301,8.242756345714477,7.720461694599722,5.955837369464831,6.063785208687608,6.368187186350492,14.77102200299171
R172K/Hawk XP (floats),Piston,5.703782474656201,5.0106352940962555,4.962844630259907,59.0,4.110873864173311,6.697034247666484,7.585788821732034,7.313220387090301,8.242756345714477,7.685703061234547,5.955837369464831,6.063785208687608,6.416732282512326,14.100689500197937
100 Darter (S.L. Industries),Piston,5.736572297479192,5.043425116919247,4.90527477843843,52.0,4.5217885770490405,6.727431724850855,7.933796874815411,7.4673710669175595,8.1886891244442,7.784889295655098,5.87493073085203,6.063785208687608,6.461468176353717,14.755517816455745
172 M (float plane 1974-76),Piston,5.652489180268651,5.056245805348308,4.962844630259907,50.0,4.174387269895637,6.856461984594587,7.783224016336037,7.383989457978509,8.1886891244442,7.738488122494646,5.834810737062605,6.063785208687608,6.439350371100098,14.699278098132869
100 Darter (S.L. Industries),Piston,5.703782474656201,4.919980925828125,4.875197323201151,51.0,4.5217885770490405,6.829793737512425,7.944492163932159,7.423568444259167,8.160518247477505,7.758760544157663,5.87493073085203,6.063785208687608,6.522092798170152,14.144814305106875
172 K & L float plane,Piston,5.703782474656201,4.912654885736052,4.867534450455582,53.0,4.110873864173311,6.75110146893676,7.813995675002791,7.358830898342354,8.160518247477505,7.7458682297922685,5.87493073085203,6.063785208687608,6.363028103540465,14.144814305106875
100 Darter (S.L. Industries),Piston,5.703782474656201,4.912654885736052,4.875197323201151,49.0,4.174387269895637,6.75110146893676,7.813995675002791,7.358830898342354,8.160518247477505,7.696212639346407,5.834810737062605,6.063785208687608,6.234410725718371,14.144814305106875
"172,-D,-E,-F,-G,-H",Piston,5.703782474656201,4.912654885736052,4.875197323201151,56.0,4.174387269895637,6.75110146893676,7.813995675002791,7.358830898342354,8.160518247477505,7.630461261783627,5.834810737062605,6.091309882077698,6.234410725718371,14.144814305106875
100 Darter (S.L. Industries),Piston,5.652489180268651,4.976733742420574,4.882801922586371,61.0,4.174387269895637,6.824373670043086,7.441906728051625,7.329749689041512,8.101677747454572,7.68017564043659,5.840641657373398,6.063785208687608,6.439350371100098,14.669925886120343
100 Darter (S.L. Industries),Piston,5.703782474656201,4.795790545596741,4.77912349311153,52.0,4.174387269895637,6.684611727667927,7.441906728051625,7.329749689041512,8.101677747454572,7.632885505395133,5.840641657373398,6.063785208687608,6.234410725718371,13.955272500339433
"170,-A,-B",Piston,5.736572297479192,5.159055299214529,5.0238805208462765,54.0,4.5217885770490405,6.917705609835305,7.402451520818244,7.240649694255466,8.1886891244442,7.633369649679584,5.82600010738045,6.063785208687608,6.461468176353717,14.808762330974558
100 Darter (S.L. Industries),Piston,5.652489180268651,5.159055299214529,4.997212273764115,53.0,4.174387269895637,6.937314081223682,7.501082124259871,7.240649694255466,8.1886891244442,7.5678626054638825,5.84354441703136,6.063785208687608,6.363028103540465,14.782494404153947
"150M, A150M (Aerobat span=32/9)",Piston,5.652489180268651,5.159055299214529,5.075173815233827,53.0,4.174387269895637,6.937314081223682,7.501082124259871,7.240649694255466,8.1886891244442,7.492760300922379,5.805134968916488,6.0844994130751715,6.440946540632921,14.782494404153947
100 Darter (S.L. Industries),Piston,5.703782474656201,5.049856007249537,4.990432586778736,54.0,4.5217885770490405,6.824373670043086,7.484368643286131,7.240649694255466,8.1886891244442,7.601901959875166,5.82600010738045,6.063785208687608,6.522092798170152,14.207552645740298
A 150 L Aerobat (1974),Piston,5.703782474656201,5.017279836814924,4.962844630259907,53.0,4.174387269895637,6.824373670043086,7.484368643286131,7.240649694255466,8.1886891244442,7.45298232946546,5.840641657373398,6.0844994130751715,6.234410725718371,14.207552645740298
100 Darter (S.L. Industries),Piston,5.652489180268651,5.017279836814924,4.955827057601261,53.0,4.174387269895637,6.824373670043086,7.501082124259871,7.200424892944957,8.1886891244442,7.492760300922379,5.808142489980444,6.0844994130751715,6.318968113746434,14.207552645740298
"150 H,J,K (K=8/8 height)",Piston,5.652489180268651,5.0369526024136295,4.969813299576001,52.0,4.174387269895637,6.980075940561763,7.142827401161621,7.200424892944957,8.101677747454572,7.473069088032197,5.808142489980444,6.0844994130751715,6.333279628139691,14.328334184392938
100 Darter (S.L. Industries),Piston,5.652489180268651,5.159055299214529,5.075173815233827,53.0,4.174387269895637,6.937314081223682,7.501082124259871,7.240649694255466,8.1886891244442,7.557472901614746,5.82600010738045,6.0844994130751715,6.411818267709897,14.782494404153947
"150 D,-E,-F,-G",Piston,5.736572297479192,5.181783550292085,5.0106352940962555,54.0,4.5217885770490405,6.956545443151569,7.461640392208575,7.240649694255466,8.1886891244442,7.762596048540069,5.82600010738045,6.068425588244111,6.569481420414296,14.808762330974558
100 Darter (S.L. Industries),Piston,5.703782474656201,5.017279836814924,4.955827057601261,54.0,4.5217885770490405,6.895682697747868,7.528331766707247,7.240649694255466,8.1886891244442,7.762596048540069,5.82600010738045,6.068425588244111,6.569481420414296,14.266586177324491
150,Piston,5.652489180268651,5.017279836814924,4.955827057601261,53.0,4.174387269895637,6.824373670043086,7.501082124259871,7.240649694255466,8.1886891244442,7.506591780070841,5.82600010738045,6.0844994130751715,6.318968113746434,14.207552645740298
100 Darter (S.L. Industries),Piston,5.652489180268651,5.0369526024136295,4.962844630259907,52.0,4.174387269895637,6.980075940561763,7.142827401161621,7.200424892944957,8.101677747454572,7.489970898834801,5.823045895483019,6.082218910376446,6.336825731146441,14.328334184392938
140,Piston,5.560681631015528,4.976733742420574,4.927253685157205,50.0,4.174387269895637,6.872128101338986,7.289610521451167,7.31986492980897,8.101677747454572,7.4673710669175595,5.7899601708972535,6.082218910376446,6.244166900663736,14.291744736960645
100 Darter (S.L. Industries),Piston,5.616771097666572,5.0238805208462765,4.962844630259907,54.0,4.382026634673881,7.034387929915503,7.380879035564116,7.3098814858247865,8.116715624819111,7.6255950721324535,5.7899601708972535,6.073044534100405,6.368187186350492,14.301018373745976
Vision Jet SF50,Piston,5.501258210544727,5.030437921392435,4.9344739331306915,56.0,4.382026634673881,6.956545443151569,7.4205789054108005,7.3098814858247865,8.116715624819111,7.615791072035833,5.7899601708972535,6.073044534100405,6.401917196727186,14.28551418721001
Columbia 400 LC-41,Piston,5.703782474656201,5.056245805348308,4.997212273764115,55.0,4.382026634673881,6.993932975223189,7.4205789054108005,7.3098814858247865,8.116715624819111,7.6255950721324535,5.7899601708972535,6.073044534100405,6.396929655216146,14.28551418721001
Columbia 350 LC-42,Piston,5.480638923341991,5.030437921392435,4.9344739331306915,56.0,4.382026634673881,6.993932975223189,7.4205789054108005,7.3098814858247865,8.116715624819111,7.608374474380783,5.7899601708972535,6.073044534100405,6.413458957167357,14.28551418721001
100 Darter (S.L. Industries),Piston,5.736572297479192,4.727387818712341,4.663439094112067,58.0,3.9889840465642745,6.234410725718371,7.630461261783627,7.142827401161621,8.389359819906353,7.7501841622578365,5.762051382780177,6.214608098422191,5.645446897643238,14.151982794585487
115TC,Piston,5.703782474656201,4.663439094112067,4.61512051684126,57.0,3.9889840465642745,6.142037405587356,7.718685495198466,7.142827401161621,8.34283980427146,7.709756864454165,5.739792912179234,6.214608098422191,5.66988092298052,13.567049198665774
100 Darter (S.L. Industries),Piston,5.703782474656201,4.672828834461906,4.634728988229636,55.0,3.9889840465642745,6.263398262591624,7.583247524303362,7.142827401161621,8.294049640102028,7.68662133494462,5.739792912179234,6.192362489474872,5.66988092298052,13.676248490630767
114TC,Piston,5.703782474656201,4.653960350157523,4.584967478670572,50.0,3.9889840465642745,6.536691597591305,6.993932975223189,7.142827401161621,8.34283980427146,7.705262474866325,5.752572638825633,6.214608098422191,5.66988092298052,13.919870573288517
100 Darter (S.L. Industries),Piston,5.703782474656201,4.653960350157523,4.584967478670572,50.0,3.6109179126442243,6.536691597591305,6.993932975223189,7.142827401161621,8.294049640102028,7.691200097522863,5.752572638825633,6.192362489474872,5.627621113690637,13.919870573288517
"114,('76-24/10 length + less performance)",Piston,5.438079308923196,4.51085950651685,4.356708826689592,50.0,3.6109179126442243,5.991464547107982,7.560080465021827,7.142827401161621,8.242756345714477,7.549609165154532,5.713732805509369,6.192362489474872,5.318119993844216,13.38472764187182
100 Darter (S.L. Industries),Piston,5.438079308923196,4.543294782270004,4.418840607796598,50.0,3.6109179126442243,6.131226489483141,7.461640392208575,7.142827401161621,8.242756345714477,7.51479976048867,5.713732805509369,6.192362489474872,5.318119993844216,13.554145793829866
112B,Piston,5.703782474656201,4.875197323201151,4.812184355372417,50.0,3.6109179126442243,6.84587987526405,6.877296071497429,7.142827401161621,8.101677747454572,7.520234556474628,5.752572638825633,6.182084906716632,5.627621113690637,14.266586177324491
100 Darter (S.L. Industries),Piston,5.438079308923196,4.634728988229636,4.61512051684126,50.0,3.6109179126442243,6.565264970035361,7.21890970761906,7.142827401161621,8.101677747454572,7.503840746698951,5.713732805509369,6.182084906716632,5.318119993844216,14.077874822431765
112,Piston,5.703782474656201,4.912654885736052,4.867534450455582,50.0,4.477336814478207,6.856461984594587,7.444248649496705,7.299797366758161,8.039157390473237,7.720017940432244,5.799092654460526,6.063785208687608,6.214608098422191,14.291744736960645
Top Cub,Piston,5.703782474656201,4.948759890378168,4.897839799950911,52.0,4.477336814478207,6.866933284461882,7.661527081358517,7.355641102974253,8.107720061910534,7.599901959208498,5.780743515792329,6.063785208687608,6.257667587882639,14.310206799800381
100 Darter (S.L. Industries),Piston,5.703782474656201,5.043425116919247,4.976733742420574,49.0,4.477336814478207,6.980075940561763,7.265429723253953,7.24422751560335,8.116715624819111,7.4673710669175595,5.730099782973574,6.063785208687608,6.4692503167957724,14.397726177816939
Falcon 900 (3-eng fan jet),Piston,5.703782474656201,5.043425116919247,4.990432586778736,51.0,4.174387269895637,6.946975992135418,7.1929342212158,7.24422751560335,8.116715624819111,7.355641102974253,5.723585101952381,6.073044534100405,6.152732694704104,14.375126345899696
100 Darter (S.L. Industries),Piston,5.703782474656201,5.030437921392435,4.976733742420574,54.0,4.174387269895637,6.856461984594587,7.162397497355718,7.158513997329321,8.101677747454572,7.352441100243583,5.723585101952381,6.073044534100405,6.152732694704104,14.340239086899256
Falcon 200,Piston,5.560681631015528,5.030437921392435,4.976733742420574,54.0,4.174387269895637,6.907755278982137,7.31986492980897,7.142827401161621,8.070906088787819,7.326465613840322,5.720311776607412,6.068425588244111,6.329720905522696,14.363631966473962
100 Darter (S.L. Industries),Piston,5.459585514144159,5.231108616854587,5.153291594497779,50.0,4.5217885770490405,6.946975992135418,7.358830898342354,7.1853870155804165,8.039157390473237,7.520776415062797,5.840641657373398,6.063785208687608,6.739336627357174,14.508657738524219
Falcon Fan Jet D 20,Piston,5.459585514144159,5.075173815233827,5.049856007249537,50.0,4.5217885770490405,7.038783541388542,7.358830898342354,7.1853870155804165,8.039157390473237,7.500529485395295,5.840641657373398,6.063785208687608,6.739336627357174,14.403297222866392
100 Darter (S.L. Industries),Piston,5.459585514144159,5.123963979403259,5.056245805348308,49.0,4.5217885770490405,6.872128101338986,7.29641326877392,7.2078598714324755,8.039157390473237,7.484930283289661,5.831882477283517,6.063785208687608,6.610696044717759,14.508657738524219
Falcon F 20,Piston,5.459585514144159,5.170483995038151,5.0689042022202315,49.0,4.5217885770490405,6.946975992135418,7.233455418621439,7.2078598714324755,8.039157390473237,7.637716432664798,5.8522024797744745,6.068425588244111,6.878326468291325,14.508657738524219
100 Darter (S.L. Industries),Piston,5.438079308923196,5.0106352940962555,4.976733742420574,49.0,4.5217885770490405,6.828712071641684,7.322510433997394,7.2078598714324755,8.039157390473237,7.585788821732034,5.8522024797744745,6.068425588244111,6.835184586147301,14.408837403242009
Falcon Fan Jet 10,Piston,5.438079308923196,4.962844630259907,4.941642422609304,46.0,4.477336814478207,6.828712071641684,7.393263094763838,7.154615356913663,8.04237800517328,7.540090320145325,5.817111159963204,5.2574953720277815,6.70073110954781,14.408837403242009
100 Darter (S.L. Industries),Piston,5.438079308923196,4.983606621708336,4.955827057601261,49.0,4.5217885770490405,6.762729506931879,7.323170717943469,7.2078598714324755,8.039157390473237,7.4815557019095165,5.817111159963204,6.063785208687608,6.705639094860003,14.214286677921642
DHC 6-300 Twin Otter Std. + '77-'78=less perf.,Piston,5.438079308923196,4.997212273764115,4.962844630259907,50.0,4.5217885770490405,6.917705609835305,7.2078598714324755,7.2078598714324755,7.989560449333865,7.469654172932128,5.817111159963204,6.063785208687608,6.705639094860003,14.316285845876763
100 Darter (S.L. Industries),Piston,5.438079308923196,4.983606621708336,4.9344739331306915,50.0,4.174387269895637,6.7912214627261855,7.2078598714324755,7.2078598714324755,7.989560449333865,7.402451520818244,5.820082930352362,6.063785208687608,6.309918278226516,14.386490104550012
DHC 6-200 Twin Otter,Piston,5.438079308923196,4.997212273764115,4.948759890378168,48.0,4.174387269895637,6.887552571664617,7.094234845924755,7.2078598714324755,7.937374696163295,7.3901814282264295,5.831882477283517,6.073044534100405,6.309918278226516,14.452087387035824
Twin Star Diamond DA42,Piston,5.438079308923196,4.997212273764115,4.948759890378168,48.0,4.174387269895637,6.887552571664617,7.094234845924755,7.2078598714324755,7.937374696163295,7.383989457978509,5.793013608384144,6.073044534100405,6.309918278226516,14.452087387035824
100 Darter (S.L. Industries),Piston,5.438079308923196,4.997212273764115,4.948759890378168,54.0,4.007333185232471,6.937314081223682,6.984716320118266,7.177782416195197,7.882314918980268,7.352441100243583,5.7430031878094825,6.068425588244111,6.1092475827643655,14.498607402670718
Katana DA20-C1,Piston,5.438079308923196,4.962844630259907,4.90527477843843,54.0,4.007333185232471,7.02108396428914,6.927557906278317,7.162397497355718,7.843848638152472,7.3395376954076745,5.7430031878094825,6.068425588244111,6.093569770045136,14.51364528003526
100 Darter (S.L. Industries),Piston,5.438079308923196,4.919980925828125,4.812184355372417,48.0,4.477336814478207,6.877296071497429,7.549609165154532,7.450079569807499,7.989560449333865,7.698029170272805,5.799092654460526,6.063785208687608,6.6895992691789665,14.240778293368619
100 Darter (S.L. Industries),Piston,5.438079308923196,4.919980925828125,4.812184355372417,48.0,4.110873864173311,6.897704943128636,7.635303886259415,7.450079569807499,7.989560449333865,7.6544432264701125,5.799092654460526,6.063785208687608,6.6895992691789665,14.28551418721001
TB-21 TC Trinidad,Piston,5.438079308923196,4.919980925828125,4.812184355372417,48.0,4.110873864173311,6.897704943128636,7.635303886259415,7.450079569807499,7.989560449333865,7.578145472419466,5.780743515792329,6.063785208687608,6.6895992691789665,14.28551418721001
100 Darter (S.L. Industries),Piston,5.438079308923196,4.919980925828125,4.812184355372417,48.0,4.477336814478207,6.813444599510896,7.441906728051625,7.329749689041512,7.937374696163295,7.489970898834801,5.846438775057725,6.063785208687608,6.6895992691789665,14.20077295875492
TB-200XL,Piston,5.438079308923196,4.997212273764115,4.948759890378168,48.0,4.477336814478207,7.003065458786462,7.094234845924755,7.21890970761906,7.937374696163295,7.438971592395862,5.730099782973574,6.063785208687608,6.6895992691789665,14.386490104550012
100 Darter (S.L. Industries),Piston,5.438079308923196,4.997212273764115,4.948759890378168,50.0,4.174387269895637,6.993932975223189,7.094234845924755,7.21890970761906,7.937374696163295,7.329749689041512,5.723585101952381,6.073044534100405,6.432940092739179,14.4884550312067
TB-9 Tampico Club,Piston,5.438079308923196,4.997212273764115,4.9344739331306915,54.0,4.007333185232471,7.029972911706386,6.984716320118266,7.1929342212158,7.882314918980268,7.349230824613334,5.7430031878094825,6.068425588244111,6.240275845170769,14.580978400103845
Eclipse 500,Piston,5.41610040220442,4.969813299576001,4.919980925828125,51.0,4.007333185232471,7.01211529430638,6.9985096422506015,7.177782416195197,7.843848638152472,7.3395376954076745,5.7430031878094825,6.068425588244111,6.240275845170769,14.566926646648195
100 Darter (S.L. Industries),Piston,5.298317366548036,5.056245805348308,5.003946305945459,50.0,4.110873864173311,6.829793737512425,7.368339686311381,7.2078598714324755,7.937374696163295,7.475905969367397,5.7899601708972535,6.054439346269371,6.214608098422191,14.352003928478842
